,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num_nodes,Num edges,% Positive edges,ROI_strl_thresh,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
151,RF,Neuroticism,test throw median,pearson,solver,mean_strl,5.393,roc_auc_ovr_weighted,23,188,100.0,0,100.0,100.0,100.0,100.0,58.361,57.143,48.78,55.518
152,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,5.307,roc_auc_ovr_weighted,21,185,100.0,0,100.0,100.0,100.0,100.0,54.013,53.061,46.512,61.204
153,RF,Extraversion,test throw median,pearson,solver,mean_strl,5.221,roc_auc_ovr_weighted,21,182,100.0,0,100.0,100.0,100.0,100.0,49.818,48.936,42.857,46.909
154,RF,Neuroticism,test throw median,pearson,solver,mean_FA,5.192,roc_auc_ovr_weighted,21,181,100.0,0,100.0,100.0,100.0,100.0,55.184,55.102,56.0,52.341
155,RF,Extraversion,test throw median,pearson,solver,mean_FA,5.077,roc_auc_ovr_weighted,21,177,100.0,0,100.0,100.0,100.0,100.0,50.909,48.936,29.412,50.182
156,RF,Neuroticism,test throw median,pearson,solver,mean_strl,5.02,roc_auc_ovr_weighted,22,175,100.0,0,100.0,100.0,100.0,100.0,53.512,53.061,51.064,56.438
157,RF,Neuroticism,test throw median,pearson,solver,mean_FA,4.963,roc_auc_ovr_weighted,20,173,100.0,0,100.0,100.0,100.0,100.0,53.763,53.061,48.889,57.86
158,RF,Extraversion,test throw median,pearson,solver,mean_strl,4.733,roc_auc_ovr_weighted,20,165,100.0,0,100.0,100.0,100.0,100.0,56.636,55.319,46.154,54.455
159,RF,Extraversion,test throw median,pearson,solver,num_streamlines,4.705,roc_auc_ovr_weighted,20,164,100.0,0,100.0,100.0,100.0,100.0,49.273,48.936,47.826,52.909
160,RF,Extraversion,test throw median,pearson,solver,mean_FA,4.618,roc_auc_ovr_weighted,20,161,100.0,0,100.0,100.0,100.0,100.0,45.545,44.681,38.095,38.909
161,RF,Neuroticism,test throw median,pearson,solver,mean_strl,4.561,roc_auc_ovr_weighted,21,159,100.0,0,100.0,100.0,100.0,100.0,58.11,57.143,51.163,61.037
162,RF,Neuroticism,test throw median,pearson,solver,mean_FA,4.475,roc_auc_ovr_weighted,19,156,100.0,0,100.0,100.0,100.0,100.0,43.395,42.857,39.13,49.916
163,RF,Extraversion,test throw median,pearson,solver,mean_strl,4.36,roc_auc_ovr_weighted,19,152,100.0,0,100.0,100.0,100.0,100.0,58.909,57.447,47.368,45.273
164,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,4.332,roc_auc_ovr_weighted,19,151,100.0,0,100.0,100.0,100.0,100.0,53.763,53.061,48.889,55.351
165,RF,Neuroticism,test throw median,pearson,solver,mean_strl,4.217,roc_auc_ovr_weighted,20,147,100.0,0,100.0,100.0,100.0,100.0,57.86,57.143,53.333,58.528
166,RF,Extraversion,test throw median,pearson,solver,mean_FA,4.159,roc_auc_ovr_weighted,19,145,100.0,0,100.0,100.0,100.0,100.0,39.545,38.298,25.641,38.909
167,RF,Extraversion,test throw median,pearson,solver,num_streamlines,4.073,roc_auc_ovr_weighted,18,142,100.0,0,100.0,100.0,100.0,100.0,51.0,51.064,53.061,52.636
168,RF,Neuroticism,test throw median,pearson,solver,mean_strl,4.016,roc_auc_ovr_weighted,18,140,100.0,0,97.222,97.458,97.143,100.0,49.164,48.98,48.98,51.672
169,RF,Neuroticism,test throw median,pearson,solver,mean_strl,3.873,roc_auc_ovr_weighted,19,135,100.0,0,100.0,100.0,100.0,100.0,55.686,55.102,52.174,58.863
170,RF,Neuroticism,test throw median,pearson,solver,mean_FA,3.758,roc_auc_ovr_weighted,18,131,100.0,0,100.0,100.0,100.0,100.0,51.087,51.02,52.0,48.662
171,RF,Extraversion,test throw median,pearson,solver,mean_strl,3.729,roc_auc_ovr_weighted,18,130,100.0,0,100.0,100.0,100.0,100.0,49.273,48.936,47.826,49.545
172,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,3.701,roc_auc_ovr_weighted,18,129,100.0,0,100.0,100.0,100.0,100.0,41.221,40.816,38.298,41.555
173,RF,Neuroticism,test throw median,pearson,solver,mean_FA,3.643,roc_auc_ovr_weighted,17,127,100.0,0,100.0,100.0,100.0,100.0,53.512,53.061,51.064,57.023
174,RF,Extraversion,test throw median,pearson,solver,mean_strl,3.557,roc_auc_ovr_weighted,17,124,100.0,0,100.0,100.0,100.0,100.0,54.364,53.191,45.0,53.727
175,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,3.5,roc_auc_ovr_weighted,17,122,100.0,0,100.0,100.0,100.0,100.0,49.666,48.98,44.444,39.298
176,RF,Extraversion,test throw median,pearson,solver,mean_FA,3.299,roc_auc_ovr_weighted,18,115,100.0,0,100.0,100.0,100.0,100.0,45.545,44.681,38.095,41.091
177,RF,Neuroticism,test throw median,pearson,solver,mean_strl,3.242,roc_auc_ovr_weighted,17,113,100.0,0,100.0,100.0,100.0,100.0,46.07,44.898,34.146,49.164
178,RF,Extraversion,test throw median,pearson,solver,mean_FA,3.213,roc_auc_ovr_weighted,16,112,100.0,0,100.0,100.0,100.0,100.0,43.545,42.553,34.146,33.909
179,RF,Neuroticism,test throw median,pearson,solver,mean_FA,3.155,roc_auc_ovr_weighted,16,110,100.0,0,100.0,100.0,100.0,100.0,56.187,55.102,47.619,61.622
180,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,3.098,roc_auc_ovr_weighted,16,108,100.0,0,100.0,100.0,100.0,100.0,47.742,46.939,40.909,43.645
181,RF,Neuroticism,test throw median,pearson,solver,mean_strl,2.84,roc_auc_ovr_weighted,16,99,100.0,0,99.074,99.153,99.065,100.0,56.187,55.102,47.619,53.679
182,RF,Extraversion,test throw median,pearson,solver,mean_FA,2.783,roc_auc_ovr_weighted,15,97,100.0,0,100.0,100.0,100.0,100.0,48.364,46.809,32.432,48.0
183,RF,Neuroticism,test throw median,pearson,solver,mean_FA,2.697,roc_auc_ovr_weighted,15,94,100.0,0,100.0,100.0,100.0,100.0,54.013,53.061,46.512,56.689
184,RF,Extraversion,test throw median,pearson,solver,mean_strl,2.639,roc_auc_ovr_weighted,15,92,100.0,0,100.0,100.0,100.0,100.0,39.0,38.298,32.558,41.273
185,RF,Extraversion,test throw median,pearson,solver,num_streamlines,2.496,roc_auc_ovr_weighted,14,87,100.0,0,100.0,100.0,100.0,100.0,57.273,57.447,60.0,58.545
186,RF,Neuroticism,test throw median,pearson,solver,mean_strl,2.467,roc_auc_ovr_weighted,14,86,100.0,0,100.0,100.0,100.0,100.0,51.338,51.02,50.0,55.351
187,RF,Extraversion,test throw median,pearson,solver,mean_FA,2.324,roc_auc_ovr_weighted,14,81,100.0,0,100.0,100.0,100.0,100.0,40.727,40.426,39.13,36.727
188,RF,Extraversion,test throw median,pearson,solver,mean_strl,2.266,roc_auc_ovr_weighted,14,79,100.0,0,100.0,100.0,100.0,100.0,50.636,48.936,33.333,60.273
189,RF,Extraversion,test throw median,pearson,solver,num_streamlines,2.18,roc_auc_ovr_weighted,13,76,100.0,0,100.0,100.0,100.0,100.0,58.636,57.447,50.0,56.909
190,RF,Neuroticism,test throw median,pearson,solver,mean_FA,2.123,roc_auc_ovr_weighted,14,74,100.0,0,100.0,100.0,100.0,100.0,47.241,46.939,45.833,48.662
191,RF,Neuroticism,test throw median,pearson,solver,mean_strl,2.094,roc_auc_ovr_weighted,13,73,100.0,0,99.219,99.153,99.083,99.942,60.033,59.184,54.545,63.211
192,RF,Neuroticism,test throw median,pearson,solver,mean_FA,2.065,roc_auc_ovr_weighted,13,72,100.0,0,98.148,98.305,98.113,100.0,59.783,59.184,56.522,66.221
193,RF,Extraversion,test throw median,pearson,solver,mean_FA,1.951,roc_auc_ovr_weighted,13,68,100.0,0,100.0,100.0,100.0,100.0,36.182,36.17,37.5,36.182
194,RF,Extraversion,test throw median,pearson,solver,mean_strl,1.922,roc_auc_ovr_weighted,13,67,100.0,0,100.0,100.0,100.0,100.0,58.364,57.447,52.381,55.727
195,RF,Extraversion,test throw median,pearson,solver,num_streamlines,1.865,roc_auc_ovr_weighted,12,65,100.0,0,100.0,100.0,100.0,100.0,69.182,68.085,63.415,62.727
196,RF,Extraversion,test throw median,pearson,solver,mean_FA,1.807,roc_auc_ovr_weighted,12,63,100.0,0,100.0,100.0,100.0,100.0,45.273,44.681,40.909,37.636
197,RF,Neuroticism,test throw median,pearson,solver,mean_FA,1.779,roc_auc_ovr_weighted,12,62,100.0,0,100.0,100.0,100.0,100.0,60.535,59.184,50.0,59.03
198,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,1.75,roc_auc_ovr_weighted,12,61,100.0,0,100.0,100.0,100.0,100.0,52.341,51.02,40.0,40.803
199,RF,Extraversion,test throw median,pearson,solver,mean_strl,1.721,roc_auc_ovr_weighted,12,60,100.0,0,99.206,99.153,99.099,100.0,58.091,57.447,54.545,54.0
200,RF,Extraversion,test throw median,pearson,solver,mean_FA,1.578,roc_auc_ovr_weighted,11,55,100.0,0,100.0,100.0,100.0,100.0,34.727,34.043,27.907,35.545
201,RF,Extraversion,test throw median,pearson,solver,num_streamlines,1.52,roc_auc_ovr_weighted,11,53,100.0,0,100.0,100.0,100.0,100.0,58.364,57.447,52.381,66.0
202,RF,Neuroticism,test throw median,pearson,solver,mean_FA,1.463,roc_auc_ovr_weighted,11,51,100.0,0,100.0,100.0,100.0,100.0,53.763,53.061,48.889,59.365
203,RF,Neuroticism,test throw median,pearson,solver,mean_strl,1.434,roc_auc_ovr_weighted,11,50,100.0,0,100.0,100.0,100.0,100.0,58.11,57.143,51.163,60.033
204,RF,Extraversion,test throw median,pearson,solver,mean_strl,1.406,roc_auc_ovr_weighted,11,49,100.0,0,100.0,100.0,100.0,100.0,56.091,55.319,51.163,60.182
205,RF,Neuroticism,test throw median,pearson,solver,mean_strl,1.291,roc_auc_ovr_weighted,10,45,100.0,0,96.441,96.61,96.226,99.653,61.706,61.224,59.574,59.03
206,RF,Neuroticism,test throw median,pearson,solver,mean_FA,1.262,roc_auc_ovr_weighted,10,44,100.0,0,99.074,99.153,99.065,100.0,63.378,63.265,64.0,67.224
207,RF,Extraversion,test throw median,pearson,solver,mean_FA,1.234,roc_auc_ovr_weighted,10,43,100.0,0,99.091,99.153,99.083,100.0,56.636,55.319,46.154,52.182
208,RF,Extraversion,test throw median,pearson,solver,mean_strl,1.176,roc_auc_ovr_weighted,10,41,100.0,0,100.0,100.0,100.0,100.0,54.364,53.191,45.0,49.455
209,RF,Extraversion,test throw median,pearson,solver,num_streamlines,1.147,roc_auc_ovr_weighted,10,40,100.0,0,100.0,100.0,100.0,100.0,36.455,36.17,34.783,35.273
210,RF,Extraversion,test throw median,pearson,solver,mean_FA,1.033,roc_auc_ovr_weighted,9,36,100.0,0,100.0,100.0,100.0,100.0,44.727,44.681,45.833,40.727
211,RF,Neuroticism,test throw median,pearson,solver,mean_strl,1.004,roc_auc_ovr_weighted,9,35,100.0,0,98.148,98.305,98.113,100.0,43.896,42.857,33.333,49.164
212,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,0.975,roc_auc_ovr_weighted,9,34,100.0,0,100.0,100.0,100.0,100.0,49.666,48.98,44.444,47.826
213,RF,Neuroticism,test throw median,pearson,solver,mean_FA,0.918,roc_auc_ovr_weighted,9,32,100.0,0,99.074,99.153,99.065,100.0,47.993,46.939,38.095,50.167
214,RF,Neuroticism,test throw median,pearson,solver,num_streamlines,0.803,roc_auc_ovr_weighted,8,28,100.0,0,100.0,100.0,100.0,100.0,54.264,53.061,43.902,49.833
215,RF,Neuroticism,test throw median,pearson,solver,mean_strl,0.775,roc_auc_ovr_weighted,8,27,100.0,0,99.074,99.153,99.065,100.0,51.589,51.02,47.826,54.013
216,RF,Neuroticism,test throw median,pearson,solver,mean_FA,0.746,roc_auc_ovr_weighted,8,26,100.0,0,100.0,100.0,100.0,100.0,51.839,51.02,45.455,54.013
217,RF,Extraversion,test throw median,pearson,solver,mean_FA,0.717,roc_auc_ovr_weighted,8,25,100.0,0,100.0,100.0,100.0,100.0,55.818,55.319,53.333,54.0
218,RF,Extraversion,test throw median,pearson,solver,mean_FA,0.602,roc_auc_ovr_weighted,7,21,100.0,0,99.091,99.153,99.083,99.971,43.273,42.553,37.209,39.455
219,RF,Extraversion,test throw median,pearson,solver,mean_strl,0.574,roc_auc_ovr_weighted,7,20,100.0,0,100.0,100.0,100.0,100.0,53.545,53.191,52.174,51.818
220,RF,Neuroticism,test throw median,pearson,solver,mean_FA,0.545,roc_auc_ovr_weighted,7,19,100.0,0,95.66,95.763,95.327,99.566,53.763,53.061,48.889,50.0
221,RF,Neuroticism,test throw median,pearson,solver,mean_strl,0.43,roc_auc_ovr_weighted,6,15,100.0,0,96.296,96.61,96.154,99.913,51.589,51.02,47.826,53.679
222,RF,Neuroticism,test throw median,pearson,solver,mean_FA,0.402,roc_auc_ovr_weighted,6,14,100.0,0,100.0,100.0,100.0,100.0,51.589,51.02,47.826,49.833
223,RF,Neuroticism,test throw median,pearson,solver,mean_FA,0.287,roc_auc_ovr_weighted,5,10,100.0,0,91.956,92.373,91.262,97.772,51.338,51.02,50.0,55.351
224,RF,Extraversion,test throw median,pearson,solver,mean_strl,0.229,roc_auc_ovr_weighted,5,8,100.0,0,93.074,93.22,92.593,98.528,50.091,48.936,40.0,53.091
225,RF,Neuroticism,test throw median,pearson,solver,mean_FA,0.172,roc_auc_ovr_weighted,4,6,100.0,0,100.0,100.0,100.0,100.0,43.395,42.857,39.13,39.465
226,MLP,Extraversion,test throw median,pearson,solver,mean_strl,8.95,roc_auc_ovr_weighted,29,312,100.0,0,100.0,100.0,100.0,100.0,55.545,55.319,55.319,57.455
227,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,8.921,roc_auc_ovr_weighted,29,311,100.0,0,100.0,100.0,100.0,100.0,59.783,59.184,56.522,57.86
228,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,8.893,roc_auc_ovr_weighted,29,310,100.0,0,82.06,83.051,79.167,88.976,57.86,57.143,53.333,59.699
229,MLP,Extraversion,test throw median,pearson,solver,mean_FA,8.778,roc_auc_ovr_weighted,29,306,100.0,0,100.0,100.0,100.0,100.0,47.273,46.809,44.444,43.818
230,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,8.692,roc_auc_ovr_weighted,28,303,100.0,0,89.323,89.831,88.235,98.148,60.033,59.184,54.545,61.538
231,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,8.52,roc_auc_ovr_weighted,28,297,100.0,0,100.0,100.0,100.0,100.0,55.818,55.319,53.333,54.545
232,MLP,Extraversion,test throw median,pearson,solver,mean_FA,8.462,roc_auc_ovr_weighted,28,295,100.0,0,100.0,100.0,100.0,100.0,49.545,48.936,45.455,47.273
233,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,8.405,roc_auc_ovr_weighted,28,293,100.0,0,83.507,83.051,82.759,91.464,58.528,59.184,64.286,58.194
234,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,8.032,roc_auc_ovr_weighted,27,280,100.0,0,95.023,94.915,94.545,98.987,49.164,48.98,48.98,46.488
235,MLP,Extraversion,test throw median,pearson,solver,mean_FA,7.975,roc_auc_ovr_weighted,27,278,100.0,0,100.0,100.0,100.0,100.0,47.273,46.809,44.444,52.182
236,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,7.917,roc_auc_ovr_weighted,27,276,100.0,0,100.0,100.0,100.0,100.0,50.334,51.02,57.143,51.338
237,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,7.803,roc_auc_ovr_weighted,26,272,100.0,0,93.953,94.068,93.458,98.003,47.492,46.939,43.478,44.314
238,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,7.602,roc_auc_ovr_weighted,28,265,100.0,0,100.0,100.0,100.0,100.0,44.565,44.898,49.057,44.482
239,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,7.487,roc_auc_ovr_weighted,26,261,100.0,0,76.794,77.966,72.34,87.674,51.589,51.02,47.826,53.01
240,MLP,Extraversion,test throw median,pearson,solver,mean_FA,7.344,roc_auc_ovr_weighted,26,256,100.0,0,88.528,88.983,87.379,96.508,54.909,53.191,38.889,54.182
241,MLP,Extraversion,test throw median,pearson,solver,mean_strl,7.315,roc_auc_ovr_weighted,26,255,100.0,0,84.675,84.746,83.636,92.583,62.636,61.702,57.143,59.818
242,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,7.2,roc_auc_ovr_weighted,27,251,100.0,0,87.905,88.136,86.792,94.531,57.609,57.143,55.319,68.227
243,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,7.028,roc_auc_ovr_weighted,25,245,100.0,0,100.0,100.0,100.0,100.0,50.585,51.02,55.556,50.0
244,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,6.999,roc_auc_ovr_weighted,25,244,100.0,0,100.0,100.0,100.0,100.0,57.609,57.143,55.319,53.344
245,MLP,Extraversion,test throw median,pearson,solver,mean_FA,6.942,roc_auc_ovr_weighted,25,242,100.0,0,79.899,80.508,77.228,93.304,54.364,53.191,45.0,49.091
246,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,6.913,roc_auc_ovr_weighted,24,241,100.0,0,92.101,92.373,91.429,97.569,47.492,46.939,43.478,44.147
247,MLP,Extraversion,test throw median,pearson,solver,mean_strl,6.885,roc_auc_ovr_weighted,25,240,100.0,0,80.693,81.356,78.0,90.88,50.091,48.936,40.0,45.636
248,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,6.77,roc_auc_ovr_weighted,26,236,100.0,0,82.494,83.051,80.392,91.956,61.957,61.224,57.778,68.896
249,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,6.684,roc_auc_ovr_weighted,24,233,100.0,0,100.0,100.0,100.0,100.0,50.727,51.064,54.902,55.455
250,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,6.655,roc_auc_ovr_weighted,24,232,100.0,0,74.508,76.271,67.442,92.679,51.839,51.02,45.455,58.696
251,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,6.54,roc_auc_ovr_weighted,25,228,100.0,0,100.0,100.0,100.0,100.0,45.818,44.681,35.0,50.182
252,MLP,Extraversion,test throw median,pearson,solver,mean_strl,6.483,roc_auc_ovr_weighted,24,226,100.0,0,100.0,100.0,100.0,100.0,56.364,55.319,48.78,55.818
253,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,6.426,roc_auc_ovr_weighted,25,224,100.0,0,78.443,78.814,76.19,90.741,57.358,57.143,57.143,66.388
254,MLP,Extraversion,test throw median,pearson,solver,mean_FA,6.397,roc_auc_ovr_weighted,24,223,100.0,0,81.154,81.356,79.63,88.687,52.091,51.064,43.902,52.545
255,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,6.225,roc_auc_ovr_weighted,23,217,100.0,0,97.367,97.458,97.196,99.711,49.666,48.98,44.444,54.515
256,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,6.168,roc_auc_ovr_weighted,23,215,100.0,0,81.713,82.203,79.612,90.249,55.686,55.102,52.174,59.866
257,MLP,Extraversion,test throw median,pearson,solver,mean_FA,6.081,roc_auc_ovr_weighted,23,212,100.0,0,88.759,88.983,87.85,96.623,55.545,55.319,55.319,56.909
258,MLP,Extraversion,test throw median,pearson,solver,mean_strl,5.967,roc_auc_ovr_weighted,23,208,100.0,0,100.0,100.0,100.0,100.0,55.273,55.319,57.143,49.455
259,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,5.881,roc_auc_ovr_weighted,22,205,100.0,0,100.0,100.0,100.0,100.0,51.589,51.02,47.826,51.171
260,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,5.737,roc_auc_ovr_weighted,24,200,100.0,0,82.639,83.051,80.769,91.493,53.512,53.061,51.064,61.873
261,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,5.68,roc_auc_ovr_weighted,22,198,100.0,0,81.568,82.203,79.208,87.442,63.629,63.265,62.5,60.368
262,MLP,Extraversion,test throw median,pearson,solver,mean_strl,5.594,roc_auc_ovr_weighted,22,195,100.0,0,75.007,76.271,68.889,89.553,54.909,53.191,38.889,50.727
263,MLP,Extraversion,test throw median,pearson,solver,mean_FA,5.565,roc_auc_ovr_weighted,22,194,100.0,0,85.123,85.593,83.495,93.766,46.455,46.809,50.98,51.091
264,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,5.393,roc_auc_ovr_weighted,23,188,100.0,0,76.794,77.966,72.34,86.719,56.187,55.102,47.619,61.037
265,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,5.307,roc_auc_ovr_weighted,21,185,100.0,0,100.0,100.0,100.0,100.0,51.087,51.02,52.0,57.692
266,MLP,Extraversion,test throw median,pearson,solver,mean_strl,5.221,roc_auc_ovr_weighted,21,182,100.0,0,81.385,81.356,80.357,91.025,36.455,36.17,34.783,44.909
267,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,5.192,roc_auc_ovr_weighted,21,181,100.0,0,70.689,71.186,67.308,80.353,53.01,53.061,54.902,55.853
268,MLP,Extraversion,test throw median,pearson,solver,mean_FA,5.077,roc_auc_ovr_weighted,21,177,100.0,0,100.0,100.0,100.0,100.0,53.0,53.191,56.0,47.273
269,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,5.02,roc_auc_ovr_weighted,22,175,100.0,0,78.791,79.661,75.51,88.426,55.435,55.102,54.167,56.187
270,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,4.963,roc_auc_ovr_weighted,20,173,100.0,0,77.807,77.966,75.926,86.748,42.391,42.857,48.148,44.482
271,MLP,Extraversion,test throw median,pearson,solver,mean_strl,4.733,roc_auc_ovr_weighted,20,165,100.0,0,75.022,75.424,72.381,85.079,43.273,42.553,37.209,43.273
272,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,4.705,roc_auc_ovr_weighted,20,164,100.0,0,93.304,93.22,92.857,97.633,52.636,51.064,37.838,49.636
273,MLP,Extraversion,test throw median,pearson,solver,mean_FA,4.618,roc_auc_ovr_weighted,20,161,100.0,0,82.165,83.051,79.167,93.449,50.091,48.936,40.0,47.273
274,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,4.561,roc_auc_ovr_weighted,21,159,100.0,0,79.225,79.661,76.923,86.748,45.819,44.898,37.209,49.666
275,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,4.475,roc_auc_ovr_weighted,19,156,100.0,0,79.861,80.508,77.228,84.983,57.86,57.143,53.333,58.027
276,MLP,Extraversion,test throw median,pearson,solver,mean_strl,4.36,roc_auc_ovr_weighted,19,152,100.0,0,82.857,83.051,81.481,90.736,43.545,42.553,34.146,43.273
277,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,4.332,roc_auc_ovr_weighted,19,151,100.0,0,100.0,100.0,100.0,100.0,61.455,61.224,61.224,60.87
278,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,4.217,roc_auc_ovr_weighted,20,147,100.0,0,86.69,87.288,85.149,97.02,48.746,46.939,27.778,53.512
279,MLP,Extraversion,test throw median,pearson,solver,mean_FA,4.159,roc_auc_ovr_weighted,19,145,100.0,0,75.469,76.271,71.429,88.369,53.545,53.191,52.174,59.091
280,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,4.073,roc_auc_ovr_weighted,18,142,100.0,0,80.462,81.356,77.083,92.092,40.091,38.298,17.143,40.0
281,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,4.016,roc_auc_ovr_weighted,18,140,100.0,0,74.161,75.424,68.817,85.069,54.515,53.061,41.026,61.371
282,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,3.873,roc_auc_ovr_weighted,19,135,100.0,0,79.225,79.661,76.923,86.719,58.11,57.143,51.163,59.03
283,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,3.758,roc_auc_ovr_weighted,18,131,100.0,0,100.0,100.0,100.0,100.0,50.836,51.02,53.846,51.338
284,MLP,Extraversion,test throw median,pearson,solver,mean_strl,3.729,roc_auc_ovr_weighted,18,130,100.0,0,100.0,100.0,100.0,100.0,47.0,46.809,46.809,52.0
285,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,3.701,roc_auc_ovr_weighted,18,129,100.0,0,84.838,85.593,82.828,92.274,46.572,44.898,27.027,42.14
286,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,3.643,roc_auc_ovr_weighted,17,127,100.0,0,72.02,73.729,64.368,83.218,55.686,55.102,52.174,57.358
287,MLP,Extraversion,test throw median,pearson,solver,mean_strl,3.557,roc_auc_ovr_weighted,17,124,100.0,0,100.0,100.0,100.0,100.0,48.727,48.936,52.0,50.364
288,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,3.5,roc_auc_ovr_weighted,17,122,100.0,0,100.0,100.0,100.0,100.0,46.572,44.898,27.027,54.348
289,MLP,Extraversion,test throw median,pearson,solver,mean_FA,3.299,roc_auc_ovr_weighted,18,115,100.0,0,100.0,100.0,100.0,100.0,40.727,40.426,39.13,43.818
290,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,3.242,roc_auc_ovr_weighted,17,113,100.0,0,72.106,72.881,68.0,79.832,54.013,53.061,46.512,57.692
291,MLP,Extraversion,test throw median,pearson,solver,mean_FA,3.213,roc_auc_ovr_weighted,16,112,100.0,0,100.0,100.0,100.0,100.0,56.636,55.319,46.154,48.545
292,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,3.155,roc_auc_ovr_weighted,16,110,100.0,0,100.0,100.0,100.0,100.0,53.01,53.061,54.902,48.495
293,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,3.098,roc_auc_ovr_weighted,16,108,100.0,0,100.0,100.0,100.0,100.0,45.819,44.898,37.209,42.14
294,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,2.84,roc_auc_ovr_weighted,16,99,100.0,0,75.087,76.271,70.213,83.16,56.438,55.102,45.0,60.368
295,MLP,Extraversion,test throw median,pearson,solver,mean_FA,2.783,roc_auc_ovr_weighted,15,97,100.0,0,72.41,72.881,69.231,80.664,60.364,59.574,55.814,62.909
296,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,2.697,roc_auc_ovr_weighted,15,94,100.0,0,100.0,100.0,100.0,100.0,47.241,46.939,45.833,41.806
297,MLP,Extraversion,test throw median,pearson,solver,mean_strl,2.639,roc_auc_ovr_weighted,15,92,100.0,0,100.0,100.0,100.0,100.0,38.727,38.298,35.556,40.727
298,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,2.496,roc_auc_ovr_weighted,14,87,100.0,0,77.633,77.966,75.472,84.993,49.818,48.936,42.857,54.727
299,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,2.467,roc_auc_ovr_weighted,14,86,100.0,0,71.615,72.034,68.571,78.559,63.88,63.265,60.87,57.525
300,MLP,Extraversion,test throw median,pearson,solver,mean_FA,2.324,roc_auc_ovr_weighted,14,81,100.0,0,100.0,100.0,100.0,100.0,51.818,51.064,46.512,53.273
301,MLP,Extraversion,test throw median,pearson,solver,mean_strl,2.266,roc_auc_ovr_weighted,14,79,100.0,0,100.0,100.0,100.0,100.0,55.818,55.319,53.333,52.0
302,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,2.18,roc_auc_ovr_weighted,13,76,100.0,0,75.7,76.271,72.549,81.905,50.091,48.936,40.0,49.818
303,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,2.123,roc_auc_ovr_weighted,14,74,100.0,0,81.366,81.356,80.0,85.851,43.896,42.857,33.333,46.488
